vol3
1930.46
1763.89
1876.57
1905.15
1599.32
1676.8
1653.18
2064.81
1699.28
1796.22
1853.26
1833.06
2052.49
1672.29
1695.65
1884.37
1991.1
2000.09
1923.13
1823.21
2036.79
1951.43
1606.32
1575.58
1728.31
1659.84
1855.22
1720.02
1716.88
1991.82
1821.94
1948.18
1779.61
1862.06
1832.81
1895.28
1895.28
2088.17
1740.14
1846.97
1877.92
1821.58
1756.85
1971.42
1873.27
2207.22
1955.11
2221.23
1888.71
1978.54
1827.34
2161.19
2146.34
1968.47
1842.94
2091.46
1809.38
1804.16
1969.15
1927.0
1673.19
1987.53
2016.23
2074.14
1841.79
1799.15
2040.48
1804.06
1858.78
1754.0
1874.44
1533.65
1655.61
1971.06
1905.15
1747.63
2064.81
1690.55
1701.36
1750.17
1834.28
1884.86
1893.33
1829.32
2133.49
2016.19
1661.76
1695.65
1746.56
2212.45
1893.86
2189.84
2009.62
2192.68
1925.34
1972.43
1888.66
2067.82
1894.03
2247.03
2033.08
2055.01
1755.64
1910.34
1882.14
1862.43
1906.01
2013.05
2223.97
2034.83
1739.1
1832.62
1808.14
2025.08
1701.07
1691.85
1785.31
1984.19
2076.17
1774.61
1835.87
1816.73
1901.08
1895.84
1841.98
2088.17
1615.81
1820.38
1726.94
1730.62
1673.19
1873.39
1811.56
1951.6
1719.59
1980.18
1814.0
2004.02
2092.81
1981.35
1805.4
1707.06
1796.27
1945.16
1908.42
1991.53
2306.19
2221.23
1996.81
1923.04
1655.81
1855.24
2072.94
1853.12
1926.45
2004.0
1916.21
2024.44
2138.14
1954.66
1732.7
1858.46
1848.43
1921.26
1871.58
1806.66
1993.66
1870.6
1778.41
1719.79
1859.64
1994.81
1663.69
2152.94
2119.59
2008.34
1888.79
1628.46
1903.15
1629.66
1642.81
1663.25
2040.48
1917.39
1705.32
2116.84
1871.69
1708.51
1781.8
1781.8
1833.67
1905.12
1779.12
1779.12
1743.67
1714.1
1714.1
1639.73
1639.73
1762.63
1781.65
2060.35
1500.78
1671.82
1994.27
1690.55
1690.55
1834.28
1978.04
1963.68
2133.49
2027.16
1842.78
1929.99
2149.84
1874.85
2000.09
2074.17
1706.45
2097.92
2189.84
2114.27
2114.27
2044.72
1813.59
1752.5
1906.01
1872.71
1916.89
2015.0
2047.51
1984.19
1957.58
1779.61
1862.06
1616.36
1790.3
1761.75
1647.95
2135.53
1691.33
1764.26
1820.38
2034.88
1696.36
1730.62
2106.82
1837.25
1837.25
1715.08
1718.64
1914.11
1857.38
1770.46
1848.33
2206.79
1707.06
1931.58
2143.77
1752.34
1788.85
1661.87
1996.94
1808.08
1687.31
1985.5
2091.28
2002.36
1959.95
1677.35
1795.51
2051.71
2013.79
1869.34
2138.14
1923.91
1698.97
1852.84
1938.2
1987.53
2033.5
2137.94
1870.6
1767.64
1926.33
1861.56
2028.28
1888.26
1836.11
1663.69
2047.19
1910.92
1793.0
1883.14
1739.27
1663.25
1729.96
1946.46
1910.29
2002.88
1652.38
1754.0
1944.21
1970.42
1964.69
1779.23
2157.54
1640.16
1930.46
1930.46
1825.8
1862.21
1818.27
1811.57
1672.06
1846.76
1963.52
1988.69
2041.86
2009.49
2076.16
1834.76
2690.34
2188.6
1821.16
2032.94
2049.44
2009.62
1864.61
1864.61
2100.89
2064.48
2100.63
2100.63
