Volumen
1197.49
1155.26
1182.66
1177.76
1344.53
1176.16
1179.17
1215.65
1262.07
1272.94
1154.77
1457.98
1373.76
1361.94
1221.55
1313.23
1323.88
1142.2
1294.6
1164.09
1238.65
1192.55
1181.74
1080.35
1376.04
1367.88
1327.97
1173.29
1280.66
1294.87
1564.12
1329.99
1246.32
1314.97
1279.19
1304.99
1212.34
1568.43
1390.2
1458.93
1392.22
1641.99
1648.46
1318.41
1212.02
1327.18
1374.36
1335.89
1332.51
1258.25
1319.79
1248.01
1200.3
1212.9
1212.94
1191.87
1350.04
1389.43
1577.1
1532.48
1377.14
1554.82
1458.05
1692.43
1325.41
1381.1
1348.34
1192.94
1251.02
1128.21
1269.83
1163.59
1076.41
1200.33
1170.41
1250.45
1258.34
1204.72
1358.84
1276.38
1332.25
1439.67
1298.71
1225.45
1376.73
1375.83
1357.6
1171.28
1170.58
1209.77
1180.57
1167.46
1060.78
1175.1
1278.19
1212.88
1175.74
1326.18
1376.21
1360.34
1545.49
1324.15
1305.45
1251.9
1412.55
1339.75
1212.76
1216.0
1170.74
1273.42
1213.67
1160.8
1116.81
1278.27
1294.15
1350.18
1427.61
1543.11
1398.01
1545.67
1498.7
1457.23
1451.24
1194.55
1355.88
1435.35
1253.32
1358.39
1297.18
1317.43
1325.56
1485.06
1252.84
1136.93
1297.64
1314.8
1344.6
1412.84
1394.27
1458.61
1272.84
1529.58
1514.77
1429.82
1444.44
1562.47
1510.19
1336.69
1366.57
1511.61
1555.49
1474.81
1390.54
1480.92
1294.9
1385.03
1273.99
1314.52
1334.31
1315.0
1313.92
1370.22
1423.27
1201.59
1380.2
1469.57
1432.71
1383.23
1199.29
1321.76
1254.04
1216.73
1100.22
1165.99
1131.68
1210.68
1345.85
1097.92
1140.19
1193.65
1263.29
1166.12
1299.9
1102.49
1187.7
1248.67
1164.59
1303.33
1333.69
1429.22
1650.33
1402.05
1385.23
1275.74
1434.39
1430.27
1341.19
1527.91
1284.24
1298.3
1369.82
1362.06
1306.12
1232.59
1315.14
1329.02
1234.19
1493.15
1306.94
1395.2
1446.74
1400.27
1407.03
1432.44
1591.55
1560.22
1339.6
1546.69
1340.53
1297.97
1213.91
1144.8
1263.59
1318.52
1424.97
1491.86
1281.56
1202.47
1249.33
1206.51
1158.33
1406.59
1231.89
1201.87
1285.74
1228.57
1329.51
1353.35
1311.11
1346.68
1183.71
1222.83
1219.03
1229.89
1179.78
1209.14
1284.31
1312.76
1126.94
1246.12
1323.61
1345.76
1218.69
1365.49
1162.48
1145.68
1163.17
1084.17
1138.98
1206.73
1156.74
1334.49
1388.44
1328.93
1256.12
1335.21
1313.09
1342.55
1251.07
1185.56
1141.02
1086.4
1128.97
1255.06
1278.2
1208.59
1155.37
1249.05
1306.35
1143.15
1166.64
1178.83
1227.0
1050.11
1193.0
1181.8
1176.73
1226.17
1206.58
1275.69
1269.83
1213.63
1370.34
1180.36
1304.63
1229.51
1282.69
1324.52
1321.42
1225.13
1212.83
1190.6
1279.48
1263.39
1374.33
1366.63
1346.91
1189.8
1210.65
1232.21
1212.17
1188.48
1204.27
1124.37
1288.91
1285.09
1351.57
1199.07
1341.68
1219.02
1182.27
1183.32
1249.05
1406.44
1433.7
1266.89
1179.08
1279.01
1366.47
1317.54
1261.46
1365.93
1343.98
1191.76
1408.51
1105.64
1368.98
1348.86
1361.41
1299.51
1185.01
1305.87
1253.19
1251.53
1275.76
1362.97
1266.14
1176.46
1347.17
1357.62
1307.52
1362.99
1330.68
1217.49
1382.84
1360.44
1441.1
1236.73
1308.86
1454.37
1297.49
1334.31
1330.82
1460.17
1329.31
1350.48
1241.45
1201.14
1396.66
1289.1
1272.15
1150.14
1310.62
1464.22
1443.99
1318.74
1454.78
1314.5
1378.81
1230.44
1296.28
1387.14
1355.94
1278.53
1350.06
1320.4
1396.91
1372.14
1456.47
1351.17
1437.83
1289.64
1293.58
1251.91
1437.87
1142.24
1233.26
1186.05
1136.11
1185.26
1131.31
1188.0
1237.04
1128.52
1151.8
1141.39
1087.08
1086.6
1191.62
1038.01
1225.39
1293.64
1366.47
1344.61
1293.52
1317.98
1256.01
1316.78
1273.8
1210.42
1443.78
1335.46
1328.3
1312.87
1268.84
1260.58
1363.81
1420.26
1302.4
1303.24
1375.08
1366.36
1280.41
1334.55
1320.91
1356.96
1360.09
1394.37
1398.9
1424.98
1307.78
1250.78
1373.37
1377.7
1349.94
1218.34
1182.54
1484.96
1378.98
1456.68
1260.58
1390.06
1269.67
1209.61
1340.41
1445.74
1389.44
1573.66
1510.0
1352.13
1390.96
1387.23
1231.37
1429.79
1438.55
1373.12
1409.4
1277.28
1371.5
1199.67
1361.63
1315.77
1469.94
1269.23
1382.14
1224.35
1326.54
1214.61
1072.66
1309.36
1300.11
1293.42
1303.58
1243.12
1233.2
1265.65
1138.25
1126.87
1214.88
1173.01
1110.14
1137.96
1122.9
1231.46
1310.51
1107.98
1185.61
1108.68
1206.18
1180.56
1256.15
1168.73
