PCA1,PCA2
-0.19188506293076435,-0.6180535004613509
-0.09113055834083669,-0.650577452097737
-0.08306308396202601,-0.5405894611193043
0.024189692676068388,-0.6124553406981152
6.627826286565895e-6,-0.7262727048640998
0.06705368227897636,-0.6532872767584929
-0.04551544184016996,-0.7367413285079775
0.23958465209864596,-0.5946895578254195
0.11090362825790127,-0.58207280866045
-0.2331256913438207,-0.6602628201505788
-0.11923710341991339,-0.6625081635469038
-0.3995808166544389,-0.6578179008795999
-0.5420203491335562,-0.6421398036297654
-0.5436911358616124,-0.6803820596951571
-0.5458498643423921,-0.6969630041888242
-0.5565391095547316,-0.6220405780928591
-0.7922590688401073,-0.28965838016004297
-0.8709796730615819,-0.2661746962808158
-0.9052877745568857,-0.16663323751583572
-0.8274596137424438,-0.26153151830829063
-0.919243023540515,-0.250055977913762
-0.9499888005457682,-0.1407027042768201
-0.960007725995957,-0.07558278052678676
-0.9029199460741388,-0.18165381465751457
-0.7995974635143663,-0.3635801082413456
-0.8765787427745176,-0.25128523632264516
-0.848880967165233,-0.38310848852460727
-0.9450351547127593,-0.2065748645143697
-0.8372503790456175,-0.3041180301773364
-0.763091568102577,-0.35526884643843076
-0.7324108106059736,-0.4321031226529625
-0.585545480775414,-0.5747820765962669
-0.8164685713861055,-0.28027817153051343
-0.8207124768415063,-0.3052173345878655
-0.8494258005008519,-0.28752278436414497
-0.8645418056210573,-0.1899028848542753
-0.9283530550043462,-0.10049322969648232
-0.9220223631504774,-0.11156776055675367
-0.9042028911529069,-0.07159415716341756
-0.9062761835606067,-0.13453433201687723
-0.8934384499997478,-0.2242232449568794
-0.9166226914499308,-0.166353870465347
-0.9176913321574063,-0.16337637957297557
-0.8818264724035108,-0.09936171690496064
-0.9248682166878687,-0.10984920822157651
-0.9410936396280792,-0.1243383041925268
-0.9389916492790985,-0.15600126488203755
-0.9477672150243247,-0.0700804165448416
-0.9328846179702771,0.042702451842983664
-0.9422446199012807,-0.06105857680207869
-0.9495073421895529,-0.08138491568981009
-0.9541430940266867,-0.06978902585003088
-0.9543807452594667,0.0028275663350641263
-0.9286882334627694,0.04049587373224681
-0.9004999996362714,0.08277038918238573
-0.8689778468533847,0.04954064631070794
-0.8296468582197886,0.08301096144917751
-0.7772764907476649,0.0906062877020939
-0.7421654568974716,0.1156237857417151
-0.7670814312037169,0.04818121004862179
-0.638303530238614,0.24574798364295217
-0.6673892232756965,0.3342192480795863
-0.841730210050941,0.12644396246787862
-0.8340698022753806,0.1266903095549556
-0.904640904969659,0.06340731228108556
-0.8980391135267642,0.0003718532446440023
-0.8960595313804355,-0.048301270017964894
-0.9108562526320413,-0.09192428643923237
-0.8959636567408139,0.011528554598248607
-0.8481582506196452,0.28509537199921736
-0.8385817410388786,0.2975892670896226
-0.803776536844109,0.29995145667841705
-0.776060632330079,0.3313745704164336
-0.7804998608021748,0.3184421286277923
-0.8058216412496157,0.3379992181288715
-0.8577701143452251,0.33182317313174914
-0.8669077184663802,0.2767542281923337
-0.818085379142573,-0.13353345491191215
-0.8785737800848161,-0.10217930800716778
-0.8483343432149155,0.00302340307840933
-0.9185411376689689,-0.1768124193570172
-0.9329915569399913,-0.03443412807647784
-0.8886426369719103,-0.03150399861389967
-0.8491902516779348,0.11560001685323451
-0.9107707501643347,0.03987042345114889
-0.8667917741607976,0.10086537389211814
-0.8837338659738871,0.10084049060219785
-0.8509539176284648,0.16932672773742882
-0.851637926469867,0.18501018960421398
-0.8998257412036985,0.08155279413414379
-0.8803172286832258,0.13493579662711938
-0.878823706242093,0.1636098022421228
-0.8076355112479436,0.03598040838059547
-0.7742448142099302,0.009269208808038937
-0.8226269490152925,0.062025333312455404
-0.8150387452066691,0.036857941747045084
-0.8372089782107722,0.06128504064798943
-0.8346481548742154,0.03207161392580713
-0.8089860173244765,0.0056826816642201955
-0.766429924195296,-0.011541536582770408
-0.8118130008579303,-0.006104370413475128
-0.8241986780969679,-0.03812504329058793
-0.8119075999304244,0.1198737494132781
-0.8220042335791209,0.1832089056306769
-0.7969268203185653,0.26448886082902606
-0.7782280297004808,0.25819734179633363
-0.7525338347021463,0.3551391810467294
-0.7082719639681248,0.42419627402576265
-0.7499794781108382,0.4496900988235415
-0.8151577240063278,0.31033968931889694
-0.7417171652158255,0.32819243154527616
-0.8187405269973919,0.31812258762118106
-0.8224259415296473,0.27441725931849725
-0.8059989146573965,0.1866702507118464
-0.7883105245721006,-0.028419553361427007
-0.8012278024355385,-0.09944830737377415
-0.8376652300539006,-0.11167441106961239
-0.8916920068035773,-0.006146310994992226
-0.8998259750926502,0.10255420519201207
-0.8932119873350609,0.08219216497548273
-0.9406614519276492,0.024186633661192062
-0.9288540079599522,0.031162873673265444
-0.9364443818568315,-0.007773301486376657
-0.9552530832311933,-0.10661540706704274
-0.9622803348296461,-0.0955652541231185
-0.9469998337721165,-0.09591140294389965
-0.9411950158307135,-0.0894588850852231
-0.9411419665410524,-0.060853956648034786
-0.9207953041016868,-0.150685376403024
-0.8691366200123565,-0.07092197533366872
-0.9027335176561092,0.048986558265055644
-0.906422233573971,-0.003844954951180753
-0.8802389020770682,-0.12289800518817887
-0.8783419431524163,-0.033687286662588356
-0.8998668624634167,-0.0049312724980377495
-0.8927434531863557,-0.037272785858267946
-0.8899452172747069,-0.0857111320891022
-0.9036780721055465,-0.046123957156127514
-0.9205924565237873,-0.05000346217389315
-0.9135952650089223,-0.10492079723551394
-0.9303520423816551,-0.0930069602870128
-0.9532563353479869,-0.11684520231868877
-0.936538766405607,-0.030151317558231448
-0.9007358771446355,0.12222845842821452
-0.8881089303295542,0.07305746528386656
-0.8932674165358473,-0.0003147648468689653
-0.8735381925769697,0.01655028461030812
-0.8857975851457778,0.011532799588153534
-0.9130883615585091,-0.010610977586425976
-0.9213443378403601,-0.146638237452269
-0.9468296537381508,-0.09565412473930544
-0.8866479404810509,0.015842453254553482
-0.8762639688012537,0.06448161251018018
-0.9035638454621008,0.018580734145463226
-0.9419888892767342,0.0050738855553289055
-0.9198760548161341,0.0013155864213987604
-0.9044431241234823,-0.09655684640996483
-0.8953353389620216,-0.07526965145833704
-0.8732709741797627,-0.1740430199480306
-0.7966142934761721,-0.10280996278538064
-0.7688939710195162,-0.01204331628887843
-0.8567263884914506,-0.09572313338123103
-0.8159829195285618,-0.05774152228375211
-0.8405640431106801,-0.2855934963218449
-0.8254060946873755,-0.20986760188615472
-0.8436777014643663,-0.25271469645766315
-0.8798054307314082,-0.2017463848653548
-0.8847209061084129,-0.18461182597190173
-0.8662680870334455,-0.17491467117653656
-0.8652197892656378,-0.14709410934353043
-0.8702274004226169,-0.1905954509820983
-0.8103419976675703,-0.12993034137089346
-0.8492427775509508,-0.10492072721014108
-0.8599172488460289,-0.12089060244804432
-0.892214995916106,-0.18745176372583555
-0.8724096974699459,-0.21369521936662475
-0.8744899220811668,-0.2282767025217196
-0.8917529639451455,-0.17313166124433674
-0.826531732980052,-0.10622863999247771
-0.8318385405953712,-0.2408723956007911
-0.8318741445954762,-0.3116447996771416
-0.8764815668260039,-0.13171825742882903
-0.906578744576692,-0.0009916807562648643
-0.8622167617353619,-0.16964995332462057
-0.8989373405849768,-0.13856487570596596
-0.9093690681787905,-0.01943442230542016
-0.8845692776988816,-0.11403863063541962
-0.8497604296213502,-0.17465577945654223
-0.8525660215179854,-0.19759625400992908
-0.8691934848962906,-0.05071633763256607
-0.8943318222358131,-0.00964298258830833
-0.8854020239386267,-0.0033093841082160787
-0.8826620810321658,0.07588211333334384
-0.9034926694530295,0.02513384480367007
-0.892067198592532,0.07412207894624093
-0.8048317838904137,0.01595978403574669
-0.6600127485203805,0.17175996238353133
-0.8292134125076912,-0.22901247582040113
-0.671544337061745,-0.24957370027192513
-0.8407744974019107,-0.2211143125914094
-0.8871631160768458,-0.02180012853927934
-0.8973752684643721,0.03108315380230864
-0.9004902012822046,0.06457345564772214
-0.9071811297129337,0.060886765363379954
-0.9060771892365309,0.06880830602697269
-0.9331179447363899,-0.07663007192084575
-0.9601141171923182,-0.04838132821254947
-0.9554951479199704,0.02566035650006175
-0.8980202407566705,0.028717711988015017
-0.929961453732118,-0.15733087807909307
-0.9044926811902194,-0.19393853368489938
-0.9028226691036045,-0.1752791698816295
-0.8792163786774879,-0.2361014211470315
-0.9189445874958243,-0.07602362299732174
-0.9096678508671555,-0.11522626990906949
-0.9027683744011163,-0.2273101102791679
-0.8968993215373011,-0.09939722833519044
-0.9018460187620797,-0.06943884250410798
-0.9084522147257134,0.04187343120804721
-0.8580568939495979,0.12168684718767953
-0.8967175987657726,-0.014816998416512212
-0.9306758056182215,-0.0978531753018446
-0.9280679392797702,-0.12674269504536093
-0.9298916941959766,-0.17962819581973785
-0.9416611963731796,-0.023701664870766567
-0.9407290505385522,-0.05152642514453103
-0.9488413460113627,-0.057855547773760924
-0.9443921146258091,-0.07349058011081273
-0.9103704452539252,-0.07538476208156064
-0.9148161833817546,-0.031448377260846413
-0.9311524700972632,-0.05477813948267971
-0.9326626306558432,0.02106400580295515
-0.9302878823761208,-0.024969693261057115
-0.9351447400449113,-0.04092163791857666
-0.9268031413406667,0.005791879549367485
-0.934659364821551,-0.0419636308309366
-0.9596891733576036,-0.13782009849923801
-0.9635988562471557,-0.12804031701675653
-0.9621622940160837,-0.14537061216459124
-0.9587180903255681,-0.12814649424561417
-0.9598455651448831,-0.13656900072542866
-0.9562300637291657,-0.14053640430381098
-0.9359266491070712,-0.07707174897270705
-0.9216903519002563,-0.013236197326154447
-0.9246134335551165,0.006172273263266442
-0.905116497722307,0.138760585877579
-0.9390728515018918,0.06283379434053314
-0.8938687021553723,0.10499366793239817
-0.9149938765746277,0.06518443403333682
-0.9504903047164599,-0.02615305032546734
-0.9459618609936158,-0.020149317930535437
-0.93935912934197,0.017423224644497158
-0.9370040493012151,-0.006189960028957586
-0.9247264826262171,-0.019707248123079835
-0.9011016847231642,0.005702163288887119
-0.876107096821693,0.05431085178889707
-0.9236368738983489,0.06817621555296055
-0.9421962225763046,0.022513985259407277
-0.9374747446593762,0.010481180887982078
-0.9440259986861279,-0.027666196195722047
-0.9255027087835721,0.04329901359651634
-0.9028679905652859,0.010442250323095408
-0.8739091913459377,0.05974591150114947
-0.8066847753280602,0.08500366522930027
-0.7975492457879955,0.00220753564827965
-0.8402515190072483,-0.023668768667273268
-0.846899177242922,0.00844304892410337
-0.8544936742645247,-0.08165895831619562
-0.8277782790353398,-0.062460076042505606
-0.8934579942800096,0.08394955451034922
-0.8695545866899731,0.019388297531490392
-0.8483142661832656,-0.03294826636448036
-0.8900441927294751,0.18224620060142757
-0.8944827906289278,0.19490025897987334
-0.9108455035363104,0.17710856542229644
-0.9051602152182333,0.1676783881297631
-0.9189480344666773,0.13472267429393459
-0.905852732054434,0.17384518799334392
-0.885315007542625,0.226616323211326
-0.8972578411424069,0.194485756958521
-0.929406545937422,0.012215718267550156
-0.9055715517493689,0.009571557894364516
-0.9071607102640886,-0.03686485991349142
-0.9185939710637456,0.02422865064806841
-0.914445160071535,0.08882484464489633
-0.9059318060953931,0.050038097125290955
-0.9061466061111992,0.08043045479398593
-0.9169836177885656,-0.027977250664197182
-0.9219832222609761,0.0690053296995738
-0.9347779063570983,0.1372937833426146
-0.9388744946886821,0.074747944229814
-0.9291727998949184,0.09986306456300663
-0.8807189471292066,0.09696397210633388
-0.9070166804654138,0.09632279446612278
-0.8905927612710616,0.0658681994229705
-0.9303344999551316,0.09782183446663208
-0.9240488588918752,0.013782031460300126
-0.9039972290901688,0.04954275428737746
-0.8728984706721765,0.16838757355914488
-0.8502582328254861,0.07940154319188587
-0.8533983133117183,-0.014401524984452128
-0.8842394214933265,-0.04101194514353484
-0.8813057058953254,-0.043481089614115676
-0.9124078021747433,-0.18235756136224338
-0.9369552550363263,-0.08122075621442225
-0.9466415927339477,-0.10493349135861557
-0.9489189100535534,-0.1292688383526746
-0.9082001365557525,-0.15266912416964523
-0.9249173819858254,-0.05604943801592903
-0.9213980106093377,0.04174887043893753
-0.9359460496891058,-0.04494311553881383
-0.9171279978205643,0.05681593865796166
-0.8736814054112845,-0.19053032937072525
-0.8769396964805716,-0.05171727104895078
-0.8920493462889998,0.041142886103558034
-0.8918799881508409,0.018174388373166827
-0.8866320415171188,-0.042706898412507736
-0.8822129755663038,-0.08361355892272937
-0.9153789548335812,-0.12910467756091604
-0.8855399005057157,-0.05871657113544829
-0.9509814613793299,-0.03928157693560572
-0.9515445398243275,-0.03248163373187283
-0.9538651527180718,-0.017326716031827602
-0.9428125557792394,0.016565437287574838
-0.9367149569100555,-0.0913412119368195
-0.9339687477850673,-0.05832169400319635
-0.9276486235527767,-0.09154615681070953
-0.9296676532063546,-0.03264707766230729
-0.9311272391054661,0.0832421975839487
-0.929971947997543,0.05095432882372197
-0.9337773251293474,0.04641014530438126
-0.927662716016767,0.03219536917898089
-0.9225601565469309,0.03424574626516974
-0.9329189894284388,0.03570333818199969
-0.9324250441803689,0.05979506867351318
-0.9191330138532124,0.07000113391832957
-0.931428017910887,0.06737082482349935
-0.9259863918251597,-0.03862091530684696
-0.9194847989858712,0.05962983498196081
-0.9130827220421477,0.09705627933496234
-0.9173542055302742,0.04633693769620377
-0.92868957987554,-0.03264518547437948
-0.9261468566374308,-0.03829912805094477
-0.8846375261655105,-0.008843653215682814
-0.8786399027781321,-0.06349110123980338
-0.8920908095440505,-0.1742263696945726
-0.908152095639192,-0.06174097752738439
-0.8804464437648694,-0.18792539806071681
-0.8849230632533153,-0.06231260637258658
-0.8974985008881408,-0.12827131792176472
-0.8775032177971022,-0.20914719156402165
-0.8858393412914424,-0.17451193159540757
-0.8805579944193646,-0.1843829662168311
-0.8767528643251943,-0.19259117903018524
-0.8801122946415295,-0.21060016185428115
-0.9115306672808768,-0.17651492877867184
-0.881151108569371,-0.2756333069715318
-0.8743185331010873,-0.10372709629839871
-0.8553034245910606,-0.12942606325235062
-0.9007747811655483,-0.1517812397092352
-0.885867889643436,-0.20033554806310924
-0.8809354756974567,-0.1980263498049159
-0.8633905275187175,-0.1828058986279757
-0.8681444990380779,-0.15273882677303996
-0.8950934781294536,-0.23533532026876458
-0.8161332471374951,-0.1470382173194444
-0.7915935020825358,-0.1059021925303254
-0.7903875542738017,-0.19251884496212546
-0.9183246759902187,0.04207300889196651
-0.890660149170814,0.04994943064381788
-0.8467573264947915,-0.06720860943239158
-0.8883668091325867,-0.1069076239832572
-0.9057833553370109,-0.16629237240243416
-0.8620378170202262,-0.060944382517080335
-0.8685023010895648,-0.035728141954676815
-0.8895535698886724,-0.006460422737120401
-0.9050618452852723,0.07584022631249296
-0.8965573324510626,0.024399513771224294
-0.8902260074981431,-0.062126524109921324
-0.8843465906463632,-0.2077336922419134
-0.851347785265084,-0.12403503814960347
-0.862042014604503,-0.1486731360619259
-0.8524853477954938,-0.14056940237159868
-0.8202056326144845,-0.1089525536299591
-0.8601884631445897,-0.16470542290864204
-0.8473833766359656,-0.0764803746153801
-0.8344367994194098,-0.09726559244461129
-0.889254298908261,-0.1956711032074671
-0.8921033542346557,-0.16998054567178733
-0.8913822676140793,-0.18814425189015857
-0.8753980489744738,-0.24447959383504542
-0.7888035678583141,-0.3591713854857445
-0.8899463092857848,-0.039401903545975954
-0.8926007211927143,0.09481516720057827
-0.895252382885215,0.05863696509069021
-0.8966708651669759,0.038157439944393266
-0.8816991251193662,0.056804973341129134
-0.9093392941352479,0.11461443933096821
-0.9041826738851455,0.15515325342643635
-0.9064537098327885,0.08842055382310804
-0.8893200564031605,0.12368846301722168
-0.8952875721728554,0.18124666274829163
-0.9337935557702625,0.12351042561485835
-0.9224368747068771,0.15924939767412674
-0.9219703699889661,0.16846588160703727
-0.9186465363706898,0.17400646390691463
-0.9203365803250769,0.1867513301816569
-0.8786158875211033,0.1893351998047919
-0.8749992903255897,0.13727224113183578
-0.8982703692865861,0.12697968454306177
-0.9160620136434496,0.10410516351473399
-0.950916123471345,0.08292123238873228
-0.9410065483522622,0.10121262902755396
-0.9056097811993417,0.029871622544263142
-0.9128473006343873,0.028840395081946028
-0.9416126013781562,0.05554625656954788
-0.9587725923845258,-0.006459790406755279
-0.9561712827473172,0.07123653355408871
-0.9564558148552785,0.08466935358631265
-0.9617431991313686,0.062457644428229035
-0.9345652264023276,0.13494758557804012
-0.9130796470163692,0.12106553125116766
-0.9022196954835294,0.16665643252782675
-0.917104631640525,0.16687874840786232
-0.9108657646199617,0.07964308290091177
-0.9195904473179269,-0.008393220136479673
-0.9147363277400623,-0.03506279792398465
-0.8847101046111626,0.0237783138776833
-0.9168216666291429,0.024519323469434286
-0.9506680891982205,0.08177673544188051
-0.9484887886939828,0.07909977441544327
-0.9302146999320148,0.13995264759274806
-0.9054313963245516,0.09335740971400487
-0.8805750885605964,0.08090559997504355
-0.83266010255908,0.10232046611434202
-0.8742165828825601,-0.004732452997231008
-0.8635451695307601,0.12827220898671332
-0.8893656605371809,0.13452825166715374
-0.8699500074463061,0.10616480642436667
-0.8393524646636223,-0.03002223444668464
-0.8283568395416633,-0.16594252258921624
-0.8314439978275296,-0.300153684593551
-0.846859780572904,-0.24552441303094596
-0.8325525526941026,-0.24316442695922094
-0.8471364806368666,-0.09376771492699251
-0.8801798634173817,-0.09138176273239318
-0.8753714851877544,-0.18339546592051892
-0.868419822506197,-0.22634443194093795
-0.8833148855560929,-0.20848384363145814
-0.9312763472608206,-0.21405191023890183
-0.9190550814861975,-0.18657703704963022
-0.9009217606362928,-0.13530212522176965
-0.8882252453036866,-0.1615729243894342
-0.9061345189031589,-0.11696219685304644
-0.9068947689612844,-0.11901830394921627
-0.9058095968435448,-0.14255989220360954
-0.9161441941922814,-0.12331283392637697
-0.931063744629324,-0.057317057298587354
-0.9113973528023501,-0.05042209083554554
-0.8974350871177528,-0.002255424205548895
-0.8936609180038629,-0.04168361083695353
-0.9185580124968868,-0.04752173242125861
-0.9301025726915939,-0.08179010341785733
-0.9293129355490932,0.0096677875638194
-0.9170797052902985,0.03056487550713383
-0.9006209333079872,0.10062574335586642
-0.9188352432828353,0.06675141173648722
-0.9506060064239731,0.0030024011712774423
-0.9532141088470651,-0.07958664200785193
-0.8941028162954704,-0.13764279504353782
-0.8884998786901357,-0.1045766041920142
-0.9097532464768459,-0.0561104078765402
-0.8930735760984011,-0.0848640606365888
-0.9243237228838759,-0.12200967059410708
-0.920175889545504,-0.19006104129251877
-0.895446002768395,-0.2066554726129245
-0.8898417560209547,-0.2468620853824186
-0.888074258620119,-0.25669920615581804
-0.8923238711859095,-0.16603605890213383
-0.8707882216648645,-0.12972488709088992
-0.9066132762752591,-0.0785761337333663
-0.9542510545679573,-0.10476995120677275
-0.8987882630152118,0.02672842369658892
-0.8828264035842843,0.07796532239219378
-0.8914341606978998,0.07253464824020783
-0.8833787013017013,-0.035552081678720586
-0.9032476231677258,-0.09380415913078101
-0.8865593811949973,-0.13295950440510437
-0.8779727135262114,-0.15811497265311458
-0.8792861604410582,-0.18584142767835285
-0.8549338052337977,-0.23684075482484665
-0.8778523642477573,-0.15167560219274326
-0.8616117738219462,-0.21008445945795282
-0.8667936519036812,-0.10676585208228437
-0.8609246641268545,-0.08121804492461002
-0.869380287835958,-0.06719034622225432
-0.8462101047777204,-0.10425303358249276
-0.8486101671242338,-0.10401514814506414
-0.8620003613202634,-0.08532836668298047
-0.8683671991487297,-0.05341979874571365
-0.9036824739167453,-0.028853058615718505
-0.8934293152281986,-0.14352296560936065
-0.8386655872900293,-0.09178411946443492
-0.8389405950178617,-0.022368060224889297
-0.846228461058734,-0.0029334838960827906
-0.8400846084059428,0.006032625264848312
-0.8751536740367815,0.0319830998725153
-0.8599709591126469,-0.029796447028258677
-0.8334421365866208,-0.01736715421506583
-0.8303133486191988,0.0011439609586266256
-0.8420926500729269,-0.08022668018773739
-0.830560771920164,-0.20121481582145034
-0.8137196205952382,-0.26526999731299994
-0.8240409519687116,-0.4164696018518651
-0.8526565030689316,-0.3097975035126722
-0.915400882762573,-0.24312588736936974
-0.9027583929308274,-0.24306727154514582
-0.9308326875244952,-0.16443014951130383
-0.9235073159144428,-0.043518039936768844
-0.9461781105627296,0.02239546829433664
-0.9358795234337315,0.12603228408828618
-0.9327964209363153,-0.023369798145810087
-0.9455520889948505,-0.007236603342681352
-0.9432092492323854,-0.09943040293796185
-0.9143352167027028,-0.0017642134432629313
-0.8966953003955244,-0.013926178912130742
-0.8927094051967828,0.05663308499344358
-0.9179832471176788,0.011071623124828716
-0.9184756973684179,0.0004250599127086644
-0.900903912490646,-0.02125636186741451
-0.9022206460830201,0.03718519811731762
-0.9212006629881556,0.008739775809639597
-0.9149806073465957,-0.05537934344604212
-0.9074260685836869,-0.04399095913032022
-0.9026958447104323,-0.046849884950502414
-0.9113713171195315,-0.01630992727403735
-0.9120833199566243,0.0023835894655381256
-0.9253370002072324,-0.06889567048235201
-0.9402205629518856,-0.16465338654172026
-0.9416643965846023,-0.20118034463043707
-0.924303928682276,-0.13170457789342127
-0.9232532965522288,-0.02821734763445656
-0.9394681962313399,-0.1061534746318324
-0.9343907922541524,-0.05611144533543885
-0.9192018267453981,-0.054666060129181786
-0.9129819381011245,-0.021064362145115863
-0.9171781463648382,-0.041722141928704486
-0.9223473059929894,0.005465332090480407
-0.9279596722045085,-0.014334348624193275
-0.8989716155691585,0.0750765675117831
-0.9289517207830041,0.10587647395651971
-0.9267156320774039,0.11121453068108376
-0.9454474402673096,0.13966890799329706
-0.9454948683999987,0.022653269153244303
-0.9324221125668625,0.06170588421137142
-0.9179273599625788,0.07867901503100375
-0.9403211001155277,0.04721964155397979
-0.9184082471940788,0.08718784434896255
-0.9157026103325537,0.04206625777945508
-0.9288396946661801,0.05274644417559029
-0.9065346528064371,0.1412911632164118
-0.9260033544409826,0.07198748033622095
