PCA1,PCA2
-0.6260349377016504,-0.4937343382388368
-0.5937243405454665,-0.49536645953331443
-0.4622570567194394,-0.5498652758721403
-0.3711244967680974,-0.5880719983604409
-0.42150740965146505,-0.5551271431306618
-0.3242904802888674,-0.5178251946412948
-0.46481228175515876,-0.464042623741678
-0.5533122910214786,-0.4908329831743383
-0.6036749847337199,-0.5001223570092601
-0.42585511802668724,-0.5428803231490209
-0.1568321629573893,-0.6646901067399557
-0.34415483470322805,-0.6431116944879303
-0.48338905151956074,-0.5155753594319513
-0.407093607284183,-0.48889828696914855
-0.3889164157415411,-0.5402566951036192
-0.46351673072038596,-0.5216998310575506
-0.5471542748324086,-0.30771085504725587
-0.3753747420040839,-0.3449606781773193
-0.31187960589228886,-0.4374194211643735
-0.5895458409216033,-0.30560413466226244
-0.5173763563647727,-0.35552606612220483
-0.4302837367995496,-0.37525108620119596
-0.5528220064576556,-0.22370249382995872
-0.6221059041798028,-0.2440252723826843
-0.5581242082108443,-0.3494852683522303
-0.4654114518949829,-0.30167071019747144
-0.39180843895586753,-0.44498466842481155
-0.49967971863412386,-0.460508996779453
-0.6636898672178242,-0.32286358710242913
-0.6317577258725143,-0.23135428632923813
-0.39933500561971513,-0.29867287150845745
-0.3960754328439709,-0.3467065079007916
-0.5042326137602634,-0.31093969772426844
-0.4833525492724997,-0.358524989275819
-0.4549330853888407,-0.4652262815672191
-0.48914971849100847,-0.4547107409832112
-0.4553915554190549,-0.21382336505751232
-0.453895623401019,-0.24429474881904387
-0.210718027174887,-0.5133653835130738
-0.30187594129745227,-0.5821308996578508
-0.12068167287698267,-0.6670415645058356
-0.4879297706070976,-0.495722749144744
-0.34875225727820913,-0.4735377420048517
-0.5165527116706353,-0.38513269172780595
-0.4618310433493841,-0.4933652903936871
-0.3851724634785035,-0.38437157401142064
-0.32670256332569525,-0.5481685582603772
-0.4555048404300965,-0.4767589437402574
-0.48802832284431913,-0.48815315025586536
-0.5384026335254363,-0.40655752020581465
-0.3326922566953016,-0.5636916848322006
-0.40820838830309136,-0.6142471171525273
-0.2879631324097756,-0.6688192860753199
-0.3024699969332884,-0.6130590191379851
-0.2712156270397728,-0.49978963591966413
-0.28247647616372296,-0.3784545248980367
-0.28783921195753304,-0.4631953988654033
-0.23334169109028205,-0.5936643210645485
-0.2825607973442079,-0.5219791155927829
-0.43298182276704333,-0.5789339832807667
-0.5474355137508456,-0.42600417683448594
-0.5993698787421952,-0.45622831398658953
-0.5812247574079582,-0.4576601432585838
-0.4660140984447866,-0.43346542752648104
-0.4576932527464571,-0.3575525250743308
-0.39880673078322926,-0.367802975437357
-0.4669918192450356,-0.41851911193177144
-0.4915441822345395,-0.48446560871690264
-0.3357351305755344,-0.5045347075253438
-0.4278023607387531,-0.5120637599410247
-0.4909216992288782,-0.5003872658585379
-0.5324854106148688,-0.38086191247835904
-0.5151377040642333,-0.40506820814892813
-0.5031520766458304,-0.3988748210919433
-0.6340259758962785,-0.3554191172556033
-0.7273787095677153,-0.3372305495556812
-0.5961249202754065,-0.40884830953302076
-0.49198926590562303,-0.45817663421766724
-0.5094649243002878,-0.4612916890514317
-0.396464093195806,-0.5652353660582539
-0.5191957150729216,-0.5098662666123993
-0.4843147408725646,-0.6031779754815962
-0.5156167812811541,-0.4387350613357594
-0.5106262630271391,-0.5011009025346406
-0.37393056597447016,-0.5289235568963079
-0.377568919227607,-0.4725934023447977
-0.31530193749460494,-0.5620173001154709
-0.3526176035122092,-0.56991582847376
-0.3569173802593143,-0.5394080015132819
-0.42978665346026085,-0.5030444204745512
-0.36037475148008175,-0.5879707001664339
-0.3575104765805951,-0.5790066633458673
-0.2775749629392435,-0.5180627036399406
-0.23412560104133356,-0.5145413056025827
-0.5249045133885695,-0.44502872250181513
-0.48709406634870295,-0.40614942087797895
-0.3525283490754361,-0.5855553512814785
-0.28223631823091694,-0.6166781115410924
-0.36610983978628014,-0.47402557517490074
-0.48418451249613736,-0.33393970192386235
-0.6078094180506085,-0.22841833361684574
-0.5389741791210579,-0.4270641558784813
-0.4794910259351582,-0.41131247543745014
-0.3961403574181826,-0.46608086571283275
-0.30937773052972567,-0.4370460000362012
-0.24484611841413487,-0.41613814730071746
-0.5073993328300314,-0.2972362695251516
-0.4940386250799074,-0.38361566664956614
-0.4951383165676505,-0.39346909923817913
-0.5404339274843003,-0.3831991514777215
-0.5660428365854205,-0.3792129031745421
-0.5542937133742866,-0.3492075429107706
-0.5728057619478686,-0.43266652897990415
-0.4992511753361851,-0.43432864441960556
-0.47294646790414135,-0.4519890416599921
-0.5814095293905025,-0.38965340169754903
-0.5617467042947487,-0.3812298442891565
-0.49658244612835944,-0.3768102909218818
-0.5698493318558989,-0.3259299071457249
-0.5209349483026662,-0.4042631541559812
-0.45386598148662477,-0.4693490875488877
-0.5903881112031638,-0.4212146766817257
-0.5572209824118665,-0.4117658589873235
-0.6502535847831159,-0.16020604114015258
-0.6296680311969266,-0.24298313720232628
-0.6274034354030441,-0.3522118781462733
-0.5591555408085351,-0.41642801274959856
-0.5479748582133248,-0.39060863165895066
-0.4615422974912772,-0.39322994654821775
-0.4752249601746224,-0.4433712052754403
-0.3842285663610055,-0.5678158219782136
-0.40548379265265005,-0.579846738533641
-0.42142757953572796,-0.4926166989783321
-0.4472961936793119,-0.48298919323853085
-0.38390600584193746,-0.5751354824554391
-0.42259101964501833,-0.48833999454589255
-0.3476729397840637,-0.5727077127913692
-0.4662155364358741,-0.491005190267561
-0.5079509218752535,-0.3962409536168577
-0.2904110465092815,-0.5273666913462656
-0.41822730650819423,-0.5632967259362299
-0.3378016195576175,-0.4697539214758326
-0.6494667182181898,-0.3637787886625459
-0.5763677888001023,-0.4512947901433082
-0.5477474429449385,-0.4611361838259071
-0.6016018693342609,-0.38402249121095533
-0.5659277421612132,-0.38594265548262796
-0.5313240799011815,-0.4090222531511241
-0.3391609813981524,-0.4502227306638529
-0.3490947163504205,-0.555383064356224
-0.2002629550313428,-0.606211377351662
-0.11778478054384484,-0.6248098586092253
-0.0703669320631133,-0.5700144502394178
-0.1902282413750228,-0.5894291661906812
-0.17143790284933844,-0.6252519958073783
-0.11535338223343569,-0.6717455369121949
-0.06937728279627542,-0.6069302270463027
-0.18664603439081937,-0.5761578920710576
-0.21950345806614638,-0.4862185744438857
-0.2123046625368544,-0.49941427034862235
-0.24265889478654576,-0.4475196096510938
-0.3880063945046952,-0.40319247459421076
-0.5017277903977022,-0.4140628852707176
-0.5779035109841467,-0.32687404345973703
-0.4429450745035874,-0.4146123444682404
-0.4831120363650807,-0.5068860575872889
-0.4910017361445656,-0.4152239068347053
-0.4348396998078211,-0.4416706678998507
-0.44461460126411295,-0.47699652503205814
-0.40538228717791575,-0.431014715646841
-0.3179455600681957,-0.5573372638939279
-0.2569208406697807,-0.5528363853900337
-0.38414899173642136,-0.46715405958596495
-0.35048950500054293,-0.4696758913397261
-0.3430172097763162,-0.40033155879390636
-0.32152630601521826,-0.3948261928542958
-0.3702580727753338,-0.33056405332708866
-0.4275400972646761,-0.320398588818217
-0.39695886522262536,-0.3193451758246346
-0.4218715584549462,-0.38458431049486314
-0.44820610749132234,-0.3282577221506861
-0.41091993412282357,-0.399146390239826
-0.425592847092008,-0.4771139692756899
-0.5163834443611729,-0.48490386685709425
-0.4088339204147557,-0.3552019380704785
-0.2066098865419261,-0.41799716697749295
-0.2598151992790718,-0.3367115088705667
-0.3695819310469987,-0.2508852340086951
-0.2483295395547416,-0.3589296436243521
-0.2898290660408296,-0.38322558896507586
-0.35092373939105,-0.3290953114323116
-0.4343677861884082,-0.2572713027583328
-0.22577706313093387,-0.30527571083429683
-0.3048168072224928,-0.3772426818962376
-0.5037164826356467,-0.452454737052061
-0.4317995172077947,-0.5212841623044028
-0.37844174832902505,-0.5360260010335451
-0.3849966421566498,-0.5700624612908146
-0.4765485843420153,-0.5001347131570427
-0.4048891705365633,-0.4648762591975484
-0.3623815945907721,-0.5335422982961917
-0.38389336354522957,-0.5601117876594953
-0.3804094811133261,-0.5959181854986867
-0.4585312541305457,-0.572650389865925
-0.5521146965927106,-0.4935340117566511
-0.5735520199288192,-0.43455374474750025
-0.5362165704358398,-0.29242373305231656
-0.5517704787132119,-0.3078316380320825
-0.3897664027650828,-0.4826087716925657
-0.29207711715245677,-0.5854991443856341
-0.2694021986116741,-0.6446427036650547
-0.48942234423573155,-0.5355290470056157
-0.5222792313059673,-0.46162896081193455
-0.42002177792418216,-0.5383043347693355
-0.4316610265013171,-0.5053331830067439
-0.48583110071993524,-0.5091573478345034
-0.5887086270720199,-0.43955625622182803
-0.5464973366072692,-0.3986388227566819
-0.6019182646082825,-0.4524622165862839
-0.5860269884349587,-0.494227122846219
-0.5265291632966458,-0.5150746037259614
-0.4215974613602947,-0.42807260255792756
-0.38469484747720484,-0.4809979254685872
-0.5099496571868349,-0.4506023754673068
-0.3827795880036268,-0.4455092288924274
-0.4090471971044454,-0.5370573771879029
-0.5587347695662211,-0.303534390841374
-0.3687224211396641,-0.525885397985312
-0.25681157471482957,-0.6390811531592869
-0.37800464496941205,-0.6166453394919037
-0.21095411942242495,-0.5835847828740441
-0.33235787033374553,-0.5715538017283444
-0.2842646731183194,-0.6271754497918433
-0.08612066480442583,-0.6092021487886717
-0.08218103328515837,-0.5699975936968069
-0.3803363675403278,-0.540800823655168
-0.6185239425705796,-0.38313547892642447
-0.5894273445581103,-0.2911900438197432
-0.6008577850115663,-0.3609729557505777
-0.566877875503942,-0.362861510577531
-0.3961464276089927,-0.5651147275620679
-0.23052193561767814,-0.5895348213356347
-0.4812065461644798,-0.33436978416362123
-0.5335802637045323,-0.5221347106551
-0.5411551505141107,-0.48729009806678236
-0.46751041449895586,-0.4715068789264658
-0.6286628836909913,-0.45879286124057245
-0.5889988536935297,-0.47869163448936836
-0.6655862667089406,-0.3020480911182189
-0.6751671873735975,-0.3505212994012623
-0.3158416598288905,-0.5375917360022157
-0.36696949125618017,-0.5882436132267065
-0.2519532229037798,-0.6588183102911973
-0.32380754154371894,-0.5193587308838201
-0.3771679423167336,-0.43106285287713747
-0.4308388366059376,-0.5075515004817631
-0.42925623266116164,-0.45371273800852574
-0.5735232602295656,-0.3560737709346528
-0.4379347776814615,-0.48274954882308274
-0.433686629200561,-0.5271795184804624
-0.7024053880208588,-0.32387253697655133
-0.7006229679609768,-0.2633488990655586
-0.6124750598962793,-0.3729023878010539
-0.5703974874790592,-0.3917236222471862
-0.5805999535307373,-0.40296696350281686
-0.4960066316930974,-0.45781493589263744
-0.4845375088373905,-0.33844291571165885
-0.6227299731219721,-0.28510851386315117
-0.6097621329423663,-0.3685704059363069
-0.6302769792928271,-0.3591249524524666
-0.6546579041322127,-0.3115290002348514
-0.5990050538763284,-0.27722287186866984
-0.6718833115747018,-0.10855165211202117
-0.6969138691738886,-0.1040001943035584
-0.5950069553097959,-0.3374841565686796
-0.4901801223108741,-0.29653652687071286
-0.5963061477424096,-0.23791873598980898
-0.6177622274702798,-0.19616757096600448
-0.720306488815139,-0.23689315674626632
-0.6893079781348533,-0.2596456240264516
-0.7035841095576187,-0.1330006208331784
-0.6067159444163334,-0.1949803272548771
-0.568513786431353,-0.3133632200920777
-0.5455093179334422,-0.10349937934206493
-0.5852216970199117,-0.15153255128037177
-0.5856551438569078,-0.2690726735845464
-0.5824857677254188,-0.24163967967553154
-0.505660113567852,-0.38975844743598187
-0.493490802458504,-0.37174747596577157
-0.3806143767953374,-0.36503205433564767
-0.39664846484421196,-0.2908364022306317
-0.477076147377328,-0.35355610247093716
-0.5830693467100438,-0.2821300411142843
-0.5586198071160557,-0.2965281138100396
-0.5336919434465031,-0.3843155270550177
-0.47114346389224054,-0.40231348748667933
-0.4151892780597046,-0.3223388062984248
-0.46989985316435073,-0.3096201590625187
-0.43023624997209065,-0.4856479638920511
-0.20231138702975915,-0.4026573874911483
-0.09791494920254747,-0.4257885631180969
-0.04561048011576269,-0.5639153339268046
-0.3994778826704591,-0.5118185327320518
-0.626017153454682,-0.39365712193885827
-0.25952954626952685,-0.5069150948700607
-0.16647174599466888,-0.48451682918828287
-0.247134530951877,-0.4123147413339803
-0.45949136494548387,-0.3988283695198542
-0.5152700659875422,-0.2732236938727601
-0.5262626863460131,-0.2969110069231458
-0.6424896020859234,-0.20187748500369465
-0.6060894647162992,-0.2554894815082887
-0.5935012285061445,-0.34571751443856436
-0.39531953487530874,-0.4103174868345634
-0.5610104495642996,-0.35504443916563017
-0.5834195696802223,-0.44731991051302666
-0.4840590301045768,-0.4938816151739711
-0.5006942444761315,-0.4778633023793018
-0.4149941060672589,-0.5547167861729979
-0.3692443596232696,-0.5900030530080267
-0.40014711492285804,-0.57071597338577
-0.6173048880814072,-0.34833519890313086
-0.4716858406234809,-0.39782220936037616
-0.41682524255202974,-0.4144240326289292
-0.38530999419423745,-0.43662864859749745
-0.3835644758942212,-0.34932990591221275
-0.4314877566418119,-0.3769899219314415
-0.6051694968399307,-0.3223886408991157
-0.6194876290850341,-0.24925223185952675
-0.5761642120618643,-0.2269868622189854
-0.46594372437222126,-0.3243693140089634
-0.5212983767853235,-0.42210167655267805
-0.35179637540852327,-0.45944462364554506
-0.2935219717913293,-0.42164392840213816
-0.43185528081753594,-0.4160640445217618
-0.41911468960393494,-0.4450500812518177
-0.4362547257671565,-0.3830955467850318
-0.23672489772818323,-0.4510063093244826
-0.3001623870427711,-0.44079438582820224
-0.2300107957022605,-0.48389560312587965
-0.34696369989185444,-0.5323867899594035
-0.40778596811615686,-0.4842329624720127
-0.5452889700943401,-0.4122742022284465
-0.5296541598230295,-0.5004095045807451
-0.269597391418104,-0.5719521405784326
-0.28300914826280155,-0.5329960668385398
-0.4261770131493836,-0.4734428861673248
-0.3423606202646429,-0.5866896733051157
-0.43858135323790004,-0.5207358139717616
-0.43836683965873957,-0.550555146968095
-0.44927768849671496,-0.5573468874452933
-0.46400217214220346,-0.563628694063455
-0.4983193564672174,-0.5357927780890709
-0.5396003890861794,-0.4688088742738902
-0.6126507036157466,-0.41534877734792164
-0.46847046806836445,-0.4305574248314834
-0.3605407741568111,-0.47898784760993074
-0.4897611022217758,-0.4136200209859306
-0.41029986140664715,-0.3056499186815463
-0.38944550649002,-0.4610710272523214
-0.36680585919665537,-0.44781404930830876
-0.36923840284703674,-0.2837321113590477
-0.33853504994941913,-0.326092411533361
-0.3973385579357822,-0.30758438336611416
-0.38974334122697524,-0.4682229323523469
-0.3578374184126956,-0.5385897920560968
-0.42330673232733124,-0.5287001345139709
-0.48166871962531277,-0.47774705356213604
-0.4734896964638465,-0.4578034254692676
-0.4982821670136426,-0.4391147398758971
-0.3936337212500613,-0.5936733641608894
-0.5320403660821544,-0.45913969233043345
-0.5594509928286884,-0.5164557262420417
-0.49936839456290777,-0.4966958968920397
-0.4109497111627822,-0.5325271527067125
-0.26285711139763035,-0.53557040473344
-0.4457345654809744,-0.47847705898870635
-0.4628570443569639,-0.5256798995763587
-0.4765787151255113,-0.597579139859912
-0.4025814479937953,-0.5882482265332095
-0.43231224686979675,-0.4942445455351238
-0.4815751543305912,-0.5038286579952908
-0.3331260007002323,-0.556515748840499
-0.3843607597901128,-0.5758206059037918
-0.4475306263591602,-0.41695309704187994
-0.38329302973141427,-0.5401979545537094
-0.3442175132556144,-0.4589660727055252
-0.29678806797986595,-0.421026656695541
-0.38713740521907347,-0.39723777307212027
-0.3400544786342156,-0.3531273265902904
-0.27178092103613294,-0.44715232539662336
-0.11978266546387761,-0.592126388688541
-0.09364146499431637,-0.5313626233965615
-0.2652420502511019,-0.4907919881726219
-0.3212693106427922,-0.40169031408144923
-0.3204589036253824,-0.5262676714969042
-0.37566821639002684,-0.5511050722777787
-0.46694337085093557,-0.5236148040081647
-0.5299718481684725,-0.40459266369778485
-0.5776546144909187,-0.3947437091132201
-0.5260229953627801,-0.3638255248698077
-0.4051162194730512,-0.3363557563495548
-0.39567334958402695,-0.3655095982845818
-0.39642137500116004,-0.3600645356862391
-0.3273963185417052,-0.49276982194569485
-0.39126103984946636,-0.4929722595551546
-0.3937626210360863,-0.44049852936935713
-0.3140113950499866,-0.3631966539487605
-0.3077234177693524,-0.32129940972461096
-0.2573409069901669,-0.4750073155234426
-0.45479680427349867,-0.31669589672774245
-0.5090878507727692,-0.40208417944193986
-0.47449890345910445,-0.4114185522156884
-0.5267249590024194,-0.37433805403969633
-0.5605359130601836,-0.394328178487924
-0.5858544228418693,-0.4894632023929635
-0.545027187735513,-0.49170079771323266
-0.5480082827799762,-0.39654558696391023
-0.43081483507106455,-0.48262917263950816
-0.4619128095947776,-0.5305283709767826
-0.47150494285559164,-0.5947442299134634
-0.28685586773409044,-0.6316495240103365
-0.4026590044762928,-0.5287892164959818
-0.4721181065303259,-0.5174820234412129
-0.5253729992969869,-0.5319142391918151
-0.5244945695181082,-0.44342291307722764
-0.5292581109672467,-0.4568941145083744
-0.5492679241826771,-0.5026708944459737
-0.5053536349931901,-0.4775630451900327
-0.6688830513933159,-0.29929995168682
-0.5315603445552984,-0.4156250899305603
-0.5664268167703264,-0.4779237418993039
-0.578323118830481,-0.3554988625100464
-0.6140932736021353,-0.3724195338275482
-0.4864196649723757,-0.5074813664497263
-0.4718317112216426,-0.5702861481727887
-0.5758907608926098,-0.3564424686409453
-0.483311301976865,-0.37690198838338723
-0.41975206435832485,-0.5338776658083577
-0.35179361147854776,-0.5493808160615936
-0.5148742645804371,-0.38102408555878325
-0.18566449077774624,-0.528229279935651
-0.2772094337670908,-0.5408597219474088
-0.37112086015360163,-0.575355549980487
-0.4781428576662805,-0.45895095514987877
-0.4823803430181704,-0.4965413707379998
-0.5849717135035473,-0.5138669622705672
-0.6379636226128501,-0.40487806124674486
-0.5024754742595684,-0.361164904025131
-0.37188798107794857,-0.5240635148769749
-0.4794473510382831,-0.5167553511805821
-0.5775246951811972,-0.4349815757940572
-0.4550560629531652,-0.41808257893912554
-0.438905482189792,-0.5379237154561097
-0.5035981663104315,-0.5497790165078453
-0.5089676710995259,-0.4204342813446123
-0.5615875072075742,-0.38013136763537464
-0.5637566873463169,-0.4521603234138464
-0.5856703498889835,-0.42866408856513677
-0.4832293761945325,-0.4832261372550508
-0.3498867533576313,-0.5414076465035461
-0.40828725866311905,-0.4259532367771212
-0.4590108825960766,-0.49952484986725687
-0.60346846220078,-0.4101512691391937
-0.5299930263353098,-0.4005843873217332
-0.6228484378556719,-0.38766984896632783
-0.5598511308259125,-0.43716128484065836
-0.6197351016793022,-0.350448219050887
-0.5727238102772328,-0.3400963725890772
-0.5726858318593014,-0.40762586108007265
-0.5991057854962917,-0.4334060362061314
-0.5091080905519209,-0.4312634763652188
-0.31827629406057284,-0.3965678706123853
-0.5062731094817464,-0.43051771193592214
-0.5865118154449184,-0.37322132419890397
-0.5762396300214789,-0.399518515474924
-0.7226988420101912,-0.2867187364805252
-0.5014392258476519,-0.29531854968949245
-0.44819663714083835,-0.3866268181049513
-0.5264032489895019,-0.43536224239285415
-0.6323905738382276,-0.34093256007632244
-0.509628469924268,-0.3447443303064034
-0.6425418012923887,-0.2798656738409714
-0.6391546723687118,-0.29331071072191883
-0.43047681454198766,-0.4175884615576908
-0.4101645857722715,-0.3770724708620506
-0.5477054867619313,-0.23960744861687483
-0.5977943551499144,-0.2698258936998743
-0.5752432150948127,-0.20446812491197772
-0.42150990044682446,-0.1801846436319467
-0.4660254518257359,-0.27930887100079466
-0.5327158605597119,-0.36195287137941423
-0.5212663169848029,-0.31702934447977166
-0.45816286936782347,-0.4994190717622054
-0.6438923492030145,-0.3267469565540014
-0.4745222486480058,-0.38370023215475935
-0.512600440436594,-0.39477460019330635
-0.4215162761956685,-0.5341241296517256
-0.43944456833765316,-0.4958191435219461
-0.529500053634219,-0.37454762498055055
-0.5569216837987443,-0.41440541981969614
-0.5165592025669494,-0.4122278468862788
-0.6761105486687113,-0.33358092960992053
-0.6486436290245198,-0.35464931652699055
-0.657035770459319,-0.34456653580552654
-0.7043752602313442,-0.24720628003929548
-0.6234612983738963,-0.254579683154032
-0.6716386177613518,-0.298949924292778
-0.6906335846134326,-0.2594153092462715
-0.5788301645351656,-0.3800984756417531
-0.664826273173921,-0.3180393025327074
-0.5837805238380629,-0.33202969548355643
-0.6054720296409054,-0.36574991109768024
-0.5271792374520751,-0.41041137348461015
-0.7270240008356853,-0.2161171847242011
-0.6052999832743317,-0.3779881402113095
-0.6479786392537965,-0.31143784329090496
-0.6424206231962519,-0.26069369915796187
-0.4417740689754,-0.39218667919748673
-0.4257834788172273,-0.46548907068300155
-0.5377429715293484,-0.2745943158519602
-0.5680924450317822,-0.25238316027126617
-0.6091015994998066,-0.3641065127494564
-0.6255263954728807,-0.3197166108761742
-0.5874923591488946,-0.11238782666920068
-0.6502235744908128,-0.07420445454438272
-0.6180759200106437,-0.05302070771356592
-0.6400129891336709,-0.010616314046474099
-0.5796398902365455,-0.06813506764583349
-0.6298006573492034,-0.05523548959746536
-0.6625818231816131,-0.021283395879358565
-0.7379316260510975,0.1870178775466183
-0.7535857159877679,0.21999181644986693
-0.7508979902533061,0.18484041856996578
-0.6938361430983736,0.11323035682477159
-0.707583565346976,0.08705545784012213
-0.7541009526811293,0.1129756992475879
-0.758921694546851,0.18933943517107787
-0.7771321087992669,0.2060170170917747
-0.7536619637831997,0.1462022048371747
-0.7018764044621474,0.07801026817058782
-0.7259090433559267,0.08038354867930944
-0.7638285352223725,0.12757769267774016
-0.7119416187344503,0.14463818019512772
-0.6281949579371549,0.24379259490183314
-0.7021735185258791,0.23686756613042023
-0.6330455131669006,0.20866482660406638
-0.7780530376656629,0.10688284229565373
-0.8019939919742572,0.18043881383465743
-0.6992340432285247,0.15424710509308107
-0.6857940779949541,0.08390501694606588
-0.6912823903616214,0.1778912938778582
-0.6764801924323081,0.17296150478538552
-0.66502143127784,0.12015649214655394
-0.6372213371476521,0.13141027025803279
-0.6986481946069443,0.19453591688678828
-0.7682626434309465,0.17429705765142398
-0.7476356675494175,0.17838981769748158
-0.7642993326566851,0.13752725440597913
-0.7571523453367671,0.14836258206131062
-0.7368166550408618,0.05281013554219023
-0.7956283472801563,0.0601041002498506
-0.7962973596135544,0.00276694284255825
-0.739199712346526,-0.04829035564289943
-0.7851056244344609,-0.05605418055761499
-0.769257066493266,-0.15981387440354397
-0.766202720345742,-0.12589960872694517
-0.7030968614305596,-0.060104507090688215
-0.7054115517947452,-0.054042856506066946
-0.7611857712422683,-0.02720453875801236
-0.677048406159747,-0.1755889879754732
-0.7119568273619148,-0.2570535999727408
-0.616829282612297,-0.4202879251478184
-0.6540172138581695,-0.30902029641967654
-0.5632365619605462,-0.3396721602631168
-0.5954341495586349,-0.2726781995545646
-0.5371945049541137,0.034421922490134316
-0.6224128378477601,0.15186465263817936
-0.5981466801587049,0.13838755058687038
-0.6186298621488627,0.005892673106088737
-0.6097200155751222,-0.049815046661356166
-0.6566278301522493,-0.02968554741190147
-0.6773666096523873,-0.03032480327383098
-0.60545795364008,-0.05040911939590225
-0.6477272519392305,-0.2017255574039856
-0.7064413227719457,-0.2289222079103947
-0.6549957362091801,-0.31233084907724307
-0.5700228748678372,-0.261541355789348
-0.4681399855267538,-0.41828297917482815
-0.5839295292686383,-0.36184258032510036
-0.7223491669553427,-0.23713157016079578
-0.7848175402976715,-0.07298154106731133
-0.7524522580285286,-0.10355438484289857
-0.6390393751400139,-0.05245034092703052
-0.6224955544678351,-0.2844031718365322
-0.6927959033833424,-0.23197634874243542
-0.6671228935318352,-0.3068666400298087
-0.5404470499421005,-0.4087473260119207
-0.5132818543591233,-0.3241205331895314
-0.42363435877462,-0.4144264858799877
-0.47390311430499316,-0.37288146507713127
-0.4995417088761707,-0.2584794674914793
-0.3229501837519153,-0.284283199058701
-0.39095820690029265,-0.3137505569481114
-0.2870129506071378,-0.41228029917456
-0.3927093809461635,-0.5041087367689505
-0.45397496818482613,-0.45367843940147257
-0.45182529980739683,-0.4366580405488381
-0.42817769651359466,-0.46101070933478516
-0.48939775550244474,-0.44166507760248097
-0.5273150387770985,-0.4967063123120404
-0.46970657647364594,-0.4461054595285944
-0.5778955669472151,-0.4925363678054611
