vol2
1686.0
1391.22
1289.41
1496.8
1496.8
1606.96
1748.03
1539.84
1690.55
1512.08
1381.18
1441.47
1520.52
1520.52
1797.14
1519.65
1680.65
1630.29
1443.75
1468.02
1413.38
1400.67
1373.39
1470.35
1371.16
1307.31
1064.95
1411.11
1411.11
1249.57
1367.24
1206.79
1618.18
1138.51
1246.23
1425.6
1477.04
1498.81
1548.19
1524.57
1243.36
1351.16
1436.52
1715.86
1553.71
1572.62
1595.46
1539.46
1560.19
1412.59
1254.17
1224.51
1393.77
1198.73
1399.72
1399.72
1548.75
1583.04
1299.97
1288.26
1467.34
1680.04
1680.04
1527.45
1393.53
1401.52
1403.85
1402.41
1293.75
1393.31
1444.39
1343.82
1446.12
1304.22
1397.21
1707.72
1535.87
1482.2
1397.2
1687.68
1488.73
1345.47
1361.27
1576.02
1496.77
1658.33
1585.32
1675.09
1763.92
1532.89
1717.13
1576.66
1683.18
1491.83
1709.92
1553.21
1558.73
1581.72
1672.74
1619.15
1493.75
1568.13
1673.16
1396.97
1499.88
1357.99
1446.59
1228.74
1668.94
1482.28
1537.07
1428.32
1619.54
1418.22
1468.7
1341.52
1497.08
1497.08
1497.08
1538.98
1423.84
1418.01
1512.63
1605.48
1356.05
1361.3
1454.82
1468.02
1417.27
1350.15
1562.44
1400.67
1299.3
1341.18
1528.1
1529.41
1827.02
1325.14
1136.85
1439.85
1439.85
1157.9
1340.59
1469.04
1335.74
1267.37
1394.89
1384.29
1404.07
1424.43
1440.49
1440.49
1468.34
1552.85
1433.4
1378.28
1350.4
1472.78
1251.66
1202.26
1375.83
1436.52
1554.96
1350.35
1401.07
1391.4
1436.41
1646.32
1595.46
1330.56
1597.47
1411.72
1411.64
1479.07
1262.48
1583.04
1470.34
1464.45
1299.97
1499.04
1427.41
1587.12
1587.12
1710.56
1546.51
1444.94
1354.5
1393.53
1417.14
1401.52
1355.74
1316.39
1720.14
1715.82
1846.78
1503.38
1663.81
1496.66
1528.95
1510.32
1358.52
1569.02
1589.44
1651.32
1318.61
1318.61
1474.69
