vol2
1191.81
938.834
1062.43
955.827
836.34
939.393
855.236
916.697
1204.59
1111.91
920.122
1081.5
937.008
1016.79
957.061
935.485
1043.15
949.521
924.823
843.672
1132.09
993.389
1092.03
963.703
1072.85
1057.1
858.137
900.045
740.167
1023.92
1076.07
931.4
822.955
1121.35
1037.46
833.002
908.796
847.004
826.091
934.146
840.577
1058.18
1072.27
1161.49
1044.33
931.476
1094.96
1137.23
968.138
850.739
1070.15
1181.17
1016.79
815.014
983.325
844.797
943.67
896.389
850.37
693.674
860.011
858.936
896.748
853.6
989.729
989.213
1082.35
1064.27
771.985
856.583
740.167
784.186
1113.84
1032.43
912.587
906.226
918.903
1033.97
927.63
829.455
1191.81
935.679
836.34
806.886
998.891
855.236
909.788
936.664
922.158
1038.78
954.92
1094.96
948.86
1111.91
1090.51
1110.61
1125.51
1016.04
896.389
998.408
863.494
925.454
925.454
967.938
986.408
1059.65
923.58
924.823
941.462
1053.61
729.663
969.007
1070.74
1044.96
944.865
1009.16
1191.2
1006.91
761.297
628.661
698.257
992.881
1049.74
829.455
804.953
708.923
1112.1
939.393
778.214
916.697
1038.78
1111.91
1111.91
979.182
1110.22
1103.11
1068.09
954.749
789.142
965.821
1130.25
1130.25
1064.28
946.551
991.389
958.902
958.902
948.237
993.317
1007.39
1098.5
877.41
1006.68
905.041
1019.2
813.831
1080.06
897.675
712.942
1113.84
1191.2
1191.2
748.166
876.333
986.289
882.386
887.008
885.573
1062.43
939.393
751.122
1057.68
916.697
922.158
889.064
1107.95
1103.11
892.197
750.21
991.389
984.402
1032.45
901.521
816.108
752.894
1102.52
956.143
882.807
766.139
959.797
1132.09
995.705
944.865
902.791
946.495
952.764
779.547
1191.2
1030.48
1043.69
703.018
665.155
821.253
912.302
982.523
953.283
854.091
850.541
792.351
964.483
964.483
863.016
781.885
805.116
840.577
871.699
933.767
1058.95
989.0
1151.74
1072.27
1044.33
920.122
896.706
1022.22
852.537
972.599
1112.52
1064.28
846.33
1032.45
888.76
885.966
778.312
1038.34
727.801
1070.74
760.921
938.998
984.353
1066.84
802.159
802.159
812.081
800.954
1058.49
1167.04
1023.92
832.496
780.36
780.36
698.257
765.044
662.961
919.431
1117.95
849.292
829.455
1016.48
976.706
912.756
790.404
933.767
770.923
1094.96
1007.16
1038.31
890.455
980.256
985.056
879.458
946.551
679.321
881.842
892.003
877.482
933.022
1015.76
998.489
824.14
992.776
1073.24
1035.21
988.042
783.854
798.607
903.509
841.352
880.053
880.053
821.754
902.791
863.767
739.512
728.057
657.532
748.166
698.257
948.057
881.896
897.424
691.316
741.676
1033.97
898.23
1003.07
849.292
766.959
688.237
708.923
935.679
855.75
797.678
964.184
954.92
1061.27
1068.09
1036.69
927.421
1028.68
937.008
919.904
919.904
782.187
914.083
896.867
904.388
867.625
1058.6
1169.8
1098.5
952.063
812.665
957.854
966.076
812.081
856.583
716.45
784.186
859.134
1004.4
689.39
657.532
906.039
764.65
973.72
973.72
1130.44
927.63
1097.48
781.885
761.205
1024.55
1026.61
967.938
925.334
885.966
909.21
907.012
877.482
933.022
904.388
864.808
771.757
986.181
839.849
798.607
762.463
843.826
855.915
929.772
1085.99
911.969
953.696
953.696
1020.31
900.045
805.831
942.994
1003.18
832.496
712.614
769.305
884.375
1279.94
925.92
876.108
908.796
939.393
784.114
1097.48
855.75
821.003
955.025
796.143
954.462
916.697
933.767
972.294
878.189
798.229
960.414
1108.39
770.923
1094.96
1037.33
1018.77
1018.77
956.34
1024.55
995.92
900.086
858.111
1064.28
910.245
959.957
673.172
885.834
998.28
811.292
792.532
998.489
951.592
1079.86
1002.8
777.327
658.183
974.284
1040.07
959.797
1008.69
1010.05
994.177
922.987
1160.8
1060.7
732.762
825.539
716.101
657.248
897.424
857.589
741.676
967.312
953.957
819.322
927.744
1033.47
1078.18
851.297
939.393
966.622
780.049
781.885
954.92
768.147
883.941
756.521
977.225
802.803
904.388
775.957
1002.59
796.297
986.181
992.776
783.854
792.047
1094.7
806.293
1032.42
838.808
880.053
881.049
805.831
1113.84
860.804
616.184
774.653
723.663
706.499
1040.17
835.734
1019.98
927.744
836.212
893.028
1174.16
1130.44
719.47
876.108
688.178
793.286
960.124
942.838
858.171
821.003
889.064
1108.39
943.951
1094.96
965.646
800.41
934.922
813.64
781.235
787.01
788.771
800.618
1015.76
1042.19
802.564
846.065
998.489
932.849
975.845
1002.8
1039.87
754.995
869.692
855.915
974.884
905.833
905.041
895.432
1192.17
1004.2
818.991
770.843
822.031
1128.58
1041.79
1003.18
885.444
1129.24
687.745
730.613
755.095
765.512
819.322
1059.16
849.292
852.612
908.796
840.688
938.44
822.788
740.708
911.895
822.179
840.326
812.754
786.623
916.907
916.907
1020.47
1020.47
1064.44
878.189
954.92
872.07
1010.95
927.112
984.335
948.448
877.482
877.482
802.803
1039.62
781.235
945.467
812.667
904.775
906.474
860.817
1035.21
975.845
757.79
754.995
882.777
986.53
872.84
955.952
1055.91
889.748
1002.83
795.216
818.991
942.994
933.505
850.041
899.142
881.896
748.261
924.304
846.732
998.715
1070.71
1002.73
858.171
777.722
842.729
891.179
945.187
968.509
960.414
1011.89
925.334
1010.95
956.932
811.292
904.775
1246.31
986.978
819.725
963.721
809.777
839.539
1094.7
888.068
1020.82
869.071
999.036
999.036
940.408
965.175
732.273
1026.96
