Volumen
1578.99
1503.94
1669.32
1717.75
1498.74
1143.03
1471.42
1617.05
1431.82
1542.64
1563.18
1418.59
1335.79
1335.79
1442.05
1137.7
1199.09
1411.45
1982.79
1697.96
1899.56
1814.0
2294.18
2198.3
2056.14
2036.51
1814.68
1945.16
2005.3
1988.46
1796.14
1745.52
1859.06
1636.65
1896.24
2018.63
1572.91
1538.76
1751.99
1783.04
1506.95
1453.79
1694.84
1576.82
1696.71
1509.52
1351.82
1493.54
1420.35
1421.91
1579.45
1402.74
1748.52
1635.8
1460.07
1911.45
1662.8
1512.9
1604.86
1510.24
1820.59
1910.22
1486.54
1486.31
1593.42
1728.04
1596.14
1739.5
1719.28
1574.55
1793.94
1674.4
1617.72
1393.04
1596.07
1744.3
1861.14
1724.54
1632.66
1715.93
1499.27
1612.86
1633.4
1639.72
1498.79
1745.17
1446.12
1448.93
1583.73
1771.04
1529.26
1552.11
1702.04
1600.44
1714.74
1425.28
1362.36
1704.53
1453.37
1598.36
1222.41
1236.2
1572.8
1534.68
1577.54
1360.6
1453.24
1567.66
1736.49
1731.32
1789.71
1628.83
1520.76
1592.74
1519.92
1533.61
1587.72
1659.28
1335.79
1583.41
1362.99
1944.34
1814.68
2057.65
1745.52
1903.18
1327.27
1696.81
1686.77
1574.86
1645.79
1442.19
1724.56
1665.53
1523.82
1493.37
1640.04
1450.38
1416.51
1454.37
1526.23
1717.2
1551.37
1586.09
1872.55
1619.07
1448.39
1694.23
1475.38
1662.8
1356.36
1512.9
1597.39
1529.92
1659.74
1659.74
1621.55
1665.79
1692.77
1531.61
1408.05
1787.03
1704.5
1604.86
1759.89
1557.15
1764.97
1521.22
1537.39
1423.9
1399.89
1729.9
1582.41
1546.17
1553.21
1603.19
1675.57
1572.03
1624.26
1901.04
1783.86
1694.25
1574.55
1586.37
1458.83
1498.08
1604.32
1565.59
1468.03
1743.37
1636.85
1781.75
1685.98
1579.3
1721.21
1731.62
1923.53
1939.05
1639.72
1604.29
1558.48
1390.44
1625.91
1262.64
1262.64
1262.64
1348.09
1583.73
1327.25
1327.25
1245.45
1389.77
1425.28
1328.19
1403.24
1689.93
1557.0
1533.54
1257.34
1775.54
1484.54
1361.36
1740.67
1443.54
1472.45
1383.11
1621.15
1659.28
1335.79
1992.64
1993.23
1981.35
1815.59
1908.42
2048.35
1938.6
1983.06
1668.57
1845.99
1733.25
1505.05
1743.37
1675.86
1716.98
1601.88
1645.79
1645.79
1460.28
1460.28
1460.28
1554.06
1846.22
1638.47
1572.79
1797.14
1664.46
1598.49
1501.24
1473.87
1340.31
1506.95
1671.26
1630.25
1450.38
1460.33
1896.8
1581.57
1574.46
1285.34
1586.26
1579.45
1579.19
1703.35
1344.66
1254.22
1522.68
1544.17
1448.39
1475.38
1662.8
1692.96
1546.81
1695.41
1592.38
1762.51
1746.77
1515.91
1703.4
1345.87
1787.18
1733.28
1356.21
1715.35
1527.01
1556.62
1739.5
1530.42
1419.19
1806.99
1578.54
1576.05
1555.52
1555.39
1669.22
1752.3
1711.84
1477.81
1576.04
1453.34
1456.93
1567.07
1629.22
1668.94
1670.35
1505.65
1598.95
1536.38
1696.73
1575.44
1585.29
1667.61
1841.82
1560.57
1558.48
1785.38
1588.74
1390.44
1390.44
1262.64
1264.64
1338.33
1576.37
1404.45
1551.87
1209.99
1503.94
1420.34
1274.56
1445.08
1679.86
1478.78
1352.64
1619.56
1476.37
1449.14
1460.49
1484.54
1703.23
1629.07
1684.07
1817.11
1556.28
1762.77
1319.52
1765.35
1497.95
1786.39
1757.89
1536.17
1502.8
1516.7
1418.48
1199.09
1697.96
1809.3
1866.68
1866.68
2122.62
1917.34
1939.89
1721.44
1908.42
1908.25
2065.2
2133.89
2133.89
1938.6
1977.0
1858.77
1921.99
1626.41
1498.49
1702.31
1576.53
1745.25
1486.11
1689.56
1517.53
1519.65
1592.45
1692.6
1549.89
1714.2
1367.42
1523.82
1672.11
1666.77
1666.77
1532.23
1453.79
1910.82
1669.11
1615.95
1581.57
1685.84
1523.38
1509.52
1821.28
1542.41
1746.29
1746.29
1953.22
1254.22
1562.68
1430.24
1637.71
1588.32
1873.18
1873.18
1563.64
1746.87
1865.64
1422.31
1667.84
1681.29
1825.32
1887.93
1675.7
1368.73
1603.66
1695.41
1828.38
1479.76
1527.98
1663.47
1626.05
1679.94
1489.33
1948.82
1572.03
1592.85
1624.26
1828.88
1700.42
1555.96
1442.24
1630.51
1774.84
1776.69
1806.18
1620.5
1695.55
1596.04
1688.68
1732.48
1498.71
1571.58
1759.2
1536.19
1732.6
1732.6
1611.13
1812.13
1669.23
1543.83
1613.35
1752.3
1632.02
1808.92
1683.71
1626.95
1612.42
1632.87
1632.87
1630.36
1630.36
1635.5
1598.83
1685.61
1686.82
1574.96
1257.63
1669.97
1636.94
1696.73
1686.72
1684.65
1667.61
1740.74
1560.57
1513.59
1599.82
1595.78
1727.23
1319.53
1298.93
1348.09
1428.39
1342.24
1526.93
1483.38
1728.0
1224.14
1503.94
1217.66
1420.41
1636.0
1630.34
1442.7
1371.98
1640.6
1544.55
1385.88
1282.0
1236.2
1449.14
1706.71
1651.29
1705.28
1484.54
1968.54
1684.07
1747.5
1735.64
1740.67
1802.08
1435.4
1822.37
1605.14
1660.18
1481.68
1383.11
1369.8
1407.98
1517.82
1995.1
1917.34
1815.59
1939.89
1950.65
1950.65
2057.65
2133.89
2085.57
1910.68
1910.68
1980.68
1985.32
1978.81
1953.78
1880.65
1640.66
1696.81
1751.05
1575.76
1699.9
1547.16
1411.36
1431.64
1500.83
1574.11
1420.85
1639.24
1554.06
1442.19
1724.56
1846.22
1688.53
1664.46
1604.4
1337.8
1637.7
1480.13
1585.23
1599.93
1562.61
1400.25
1680.92
1555.45
1386.2
1453.79
1476.91
1769.62
1778.35
1725.56
1725.56
1814.36
1912.51
1548.51
1615.95
1615.95
1537.33
1454.37
1637.87
1518.19
1581.96
1460.46
1573.08
1636.7
1482.51
1516.27
1554.65
1554.65
1561.93
1537.29
1555.73
1435.9
1953.21
1694.23
1700.07
1671.53
1519.62
1306.83
1406.88
1372.95
1548.48
1548.48
1704.54
1534.71
1607.82
1346.11
1481.08
1746.01
1746.01
1787.03
1368.73
1545.54
1461.2
1461.2
1592.42
1479.9
1576.6
