Volumen
1615.77
2074.95
1778.36
1570.31
1652.92
1614.99
1495.91
1528.41
1802.83
1943.2
1887.86
1826.51
2061.65
1508.96
1841.6
1441.41
1570.17
1491.17
1928.04
1713.94
2074.95
2074.95
1868.19
1683.77
1829.18
1882.54
1715.62
1588.98
1653.5
1653.5
1736.64
1736.64
1596.18
1596.18
1513.02
1663.04
1823.39
1574.81
1620.9
1576.8
1477.75
1526.24
1543.24
1518.56
1381.72
1381.72
1540.05
1373.68
1674.07
1591.04
1703.77
1648.32
1449.07
1430.12
1713.22
1561.57
1583.95
1735.26
1552.02
1552.02
1577.32
1603.09
1552.01
1552.01
1646.56
1646.56
1646.56
1465.48
1154.24
1555.47
1863.38
1770.95
2101.62
2101.62
2021.13
1798.75
2013.37
1882.79
1854.3
1955.01
1672.46
1508.96
1841.6
1491.17
1445.7
1628.74
1718.38
2015.9
1833.56
1967.29
2098.84
1589.49
1810.45
1757.41
1713.94
1882.54
1750.88
1651.89
1679.76
1640.15
1501.38
1632.68
1622.74
1720.5
1736.64
1486.2
1684.91
1635.74
1574.81
1594.7
1518.62
1512.22
1477.75
1561.81
1547.53
1377.44
1555.64
1481.66
1481.66
1358.82
1551.23
1381.72
1595.08
1598.85
1554.3
1591.04
1591.04
1338.32
1554.26
1668.15
1692.17
1481.76
1477.11
1632.79
1446.11
1545.3
1367.94
1634.44
1469.55
1711.07
1495.91
1419.41
1384.66
1702.37
1776.06
1700.35
1639.08
1583.95
1700.64
1399.06
1481.26
1601.21
1465.48
1465.48
1465.48
1913.05
1913.05
1528.41
1626.85
1755.99
1505.58
1475.63
1796.81
1648.2
1691.96
1781.63
1661.76
1578.58
1935.87
1356.68
1356.68
1326.36
1825.8
1833.06
1714.22
1759.1
1859.85
2186.54
1867.28
2008.92
1812.55
2283.38
2132.94
1433.22
1734.22
1798.32
1876.25
1577.88
1860.76
1877.09
1955.01
2182.54
1672.46
1624.13
1441.41
1729.91
1554.67
1636.35
1218.81
1531.33
1992.06
1774.46
1693.71
1721.9
1867.87
1793.62
1941.42
1884.41
1831.72
1995.54
2098.84
2098.84
1670.28
2042.82
1659.32
1821.39
1919.49
1623.13
1623.13
1763.88
1978.5
1789.88
1954.82
1811.37
1663.08
1903.76
1833.21
1907.42
1891.18
1964.69
1976.69
1894.77
1679.44
1601.0
1603.52
1678.03
1501.38
1613.2
1673.59
1596.18
1614.99
1748.43
1677.17
1574.81
1702.46
1477.75
1705.61
1352.22
1352.22
1523.57
1625.77
1706.36
1568.65
1358.82
1358.82
1551.23
1551.23
1430.56
1432.22
1561.25
1595.43
1911.92
1706.31
1457.59
1710.79
1710.79
1599.4
1787.16
1430.12
1616.53
1373.9
1373.9
1535.78
1634.44
1579.95
1711.07
1420.79
1376.17
1702.37
1614.0
1626.84
1682.29
2001.5
1552.02
1700.64
1649.31
1786.8
1375.18
1668.21
1334.9
1562.88
1605.76
1595.84
