Volumen
1696.4
1690.94
1954.16
1710.46
1834.13
1608.97
1817.4
1461.49
1880.42
1781.72
1943.92
1980.5
1905.12
1655.61
1848.63
1771.22
1856.1
1709.35
1914.29
2042.43
1861.9
2101.83
1820.43
1779.12
1971.06
1762.41
1715.79
1930.46
1754.29
1706.38
1802.83
1825.8
1768.77
1791.52
1969.76
1647.39
1778.5
1846.35
1891.83
1517.77
1743.67
1770.53
1714.1
1641.59
1842.05
1876.8
1851.22
1583.48
1697.92
1800.49
1813.5
1655.32
1826.09
1763.89
1639.73
1862.21
1591.72
1616.9
1787.04
1762.63
1828.25
1686.3
1704.06
1584.27
1781.65
1867.75
1846.79
1674.82
1599.87
1782.46
1737.01
1937.8
1876.57
2060.35
1905.15
1688.21
1794.81
1903.58
1992.32
1722.22
1814.13
1596.75
1952.39
1912.86
1901.91
2153.38
1922.17
1818.27
1876.19
1913.01
1767.09
1599.32
1859.75
1743.56
1676.8
1627.21
1664.64
1700.59
1771.9
1774.41
1913.14
1814.28
1805.8
1943.2
1654.35
1539.05
1592.8
1749.08
1632.16
1690.5
1887.55
1692.17
1509.49
1694.46
1563.17
1508.73
1500.78
1424.47
1406.56
1405.4
1589.86
1542.51
1521.58
1528.58
1344.06
1705.96
1671.82
1566.48
1729.83
1651.82
1701.65
1725.01
1882.0
1715.09
1658.03
1653.18
1747.63
1819.97
1994.27
2064.81
1699.28
1811.57
1972.21
1783.68
1770.08
1599.77
1520.72
1581.4
1681.27
1816.58
1732.77
1782.92
1745.57
1690.55
1789.69
1701.36
1706.34
1714.59
1672.06
1901.62
1777.47
1684.74
1750.17
1796.22
1811.4
1841.26
1691.66
1731.11
1853.26
1834.28
1580.31
1863.38
1833.06
1711.33
1634.91
1674.35
1998.53
1848.5
1747.71
1714.22
1902.52
2056.41
2126.94
1759.1
1744.24
1760.53
1866.69
1955.69
1936.88
1859.85
1965.5
1846.76
1834.21
1984.78
1898.6
1978.04
2080.88
1830.18
1931.96
2122.82
2152.67
1802.33
1963.52
1820.89
1884.86
1893.37
1979.14
1862.1
1931.22
2001.73
1898.74
1974.3
1610.29
1893.33
1826.79
1623.28
1880.13
1882.47
1862.81
1988.69
2126.8
2025.26
1963.68
2183.73
2292.53
2052.49
1853.67
1879.94
2011.99
2129.47
1829.32
1987.6
1941.81
1967.42
1723.95
1943.86
2133.49
2027.16
1862.94
2016.19
1936.38
1913.05
2056.51
1915.92
1991.77
2025.93
1844.72
2324.54
2036.84
2079.62
1895.68
1917.76
1964.35
1695.37
1843.35
1978.41
1940.04
1913.82
1816.17
1769.94
1672.29
1844.41
1842.78
1806.97
2125.76
1858.09
2132.27
1981.49
1858.39
1916.53
1795.47
2156.97
1962.78
1963.08
2067.31
1986.05
2097.98
1911.85
1696.09
1600.73
1772.2
1837.57
1941.57
1930.84
1871.99
1964.56
2041.86
2009.49
2075.18
2018.28
1929.99
1946.58
2260.13
1950.41
2078.8
2076.16
2077.17
2031.73
1741.96
1661.76
1618.82
1899.19
1919.3
1827.66
1695.65
1834.76
1746.56
1884.37
1741.38
1724.71
1706.16
1947.54
1885.62
2263.2
2060.59
2044.68
2246.0
2139.12
2186.54
2307.12
2043.48
2058.86
1886.29
2149.84
1997.71
1939.13
1693.18
1785.07
1866.71
1871.95
1724.62
1867.28
1938.61
1997.31
2008.92
2058.12
1812.55
1874.85
1768.18
1880.2
1991.1
2053.77
2207.07
2009.55
1905.02
2258.54
2201.59
2348.04
2690.34
2495.74
2212.45
2215.57
2078.08
2278.25
2131.83
2188.6
2000.09
2096.15
1868.05
2002.42
1835.54
1805.34
1930.46
1888.69
1949.47
1986.48
1634.76
2038.42
1970.35
1842.66
1877.82
1749.53
1611.77
1924.71
1792.83
1670.53
1836.64
1632.11
1959.07
2029.57
